WARNING (------): DXF version not recognised or not release 12-15.
LINEARISING DONE. c3=(16030,-6970) cs=336.5ø (end=336.5)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(590964,480916), r=21130, sa=290.8ø, ea=315.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(7503,-19753) max=105
   c1=(7503,-19753), c2=(11222,-17347), c3=(14941,-14941), cs=290.8ø, cm=302.9ø, ce=315.0ø, pt=(11477,-17741), d=469
   c1=(7503,-19753), c2=(9490,-18747), c3=(11477,-17741), cs=290.8ø, cm=296.8ø, ce=302.9ø, pt=(9527,-18860), d=118
   c1=(7503,-19753), c2=(8515,-19306), c3=(9527,-18860), cs=290.8ø, cm=293.8ø, ce=296.8ø, pt=(8527,-19333), d=29
LINEARISING DONE. c3=(9527,-18860) cs=296.8ø (end=315.0)
LINEARISING: c1=(9527,-18860) max=105
   c1=(9527,-18860), c2=(12234,-16900), c3=(14941,-14941), cs=296.8ø, cm=305.9ø, ce=315.0ø, pt=(12390,-17116), d=266
   c1=(9527,-18860), c2=(10958,-17988), c3=(12390,-17116), cs=296.8ø, cm=301.3ø, ce=305.9ø, pt=(10977,-18055), d=69
LINEARISING DONE. c3=(12390,-17116) cs=305.9ø (end=315.0)
LINEARISING: c1=(12390,-17116) max=105
   c1=(12390,-17116), c2=(13665,-16028), c3=(14941,-14941), cs=305.9ø, cm=310.4ø, ce=315.0ø, pt=(13695,-16091), d=69
LINEARISING DONE. c3=(14941,-14941) cs=315.0ø (end=315.0)
EXPORT ARC: Arc linearised to 5 points.
EXPORT ARC: Unmapped arc: o=(589280,485350), r=25874, sa=270.0ø, ea=290.8ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(0,-25874) max=129
   c1=(0,-25874), c2=(4594,-25031), c3=(9188,-24188), cs=270.0ø, cm=280.4ø, ce=290.8ø, pt=(4671,-25449), d=425
   c1=(0,-25874), c2=(2335,-25661), c3=(4671,-25449), cs=270.0ø, cm=275.2ø, ce=280.4ø, pt=(2345,-25768), d=107
LINEARISING DONE. c3=(4671,-25449) cs=280.4ø (end=290.8)
LINEARISING: c1=(4671,-25449) max=129
   c1=(4671,-25449), c2=(6929,-24818), c3=(9188,-24188), cs=280.4ø, cm=285.6ø, ce=290.8ø, pt=(6958,-24921), d=107
LINEARISING DONE. c3=(9188,-24188) cs=290.8ø (end=290.8)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(589280,485350), r=25874, sa=249.2ø, ea=270.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-9188,-24188) max=129
   c1=(-9188,-24188), c2=(-4594,-25031), c3=(0,-25874), cs=249.2ø, cm=259.6ø, ce=270.0ø, pt=(-4671,-25449), d=425
   c1=(-9188,-24188), c2=(-6929,-24818), c3=(-4671,-25449), cs=249.2ø, cm=254.4ø, ce=259.6ø, pt=(-6958,-24921), d=107
LINEARISING DONE. c3=(-4671,-25449) cs=259.6ø (end=270.0)
LINEARISING: c1=(-4671,-25449) max=129
   c1=(-4671,-25449), c2=(-2335,-25661), c3=(0,-25874), cs=259.6ø, cm=264.8ø, ce=270.0ø, pt=(-2345,-25768), d=107
LINEARISING DONE. c3=(0,-25874) cs=270.0ø (end=270.0)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(587596,480916), r=21130, sa=225.0ø, ea=249.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-14941,-14941) max=105
   c1=(-14941,-14941), c2=(-11222,-17347), c3=(-7503,-19753), cs=225.0ø, cm=237.1ø, ce=249.2ø, pt=(-11477,-17741), d=469
   c1=(-14941,-14941), c2=(-13209,-16341), c3=(-11477,-17741), cs=225.0ø, cm=231.0ø, ce=237.1ø, pt=(-13298,-16421), d=119
   c1=(-14941,-14941), c2=(-14119,-15681), c3=(-13298,-16421), cs=225.0ø, cm=228.0ø, ce=231.0ø, pt=(-14139,-15703), d=29
LINEARISING DONE. c3=(-13298,-16421) cs=231.0ø (end=249.2)
LINEARISING: c1=(-13298,-16421) max=105
   c1=(-13298,-16421), c2=(-10400,-18087), c3=(-7503,-19753), cs=231.0ø, cm=240.1ø, ce=249.2ø, pt=(-10533,-18318), d=266
   c1=(-13298,-16421), c2=(-11915,-17369), c3=(-10533,-18318), cs=231.0ø, cm=235.5ø, ce=240.1ø, pt=(-11968,-17414), d=69
LINEARISING DONE. c3=(-10533,-18318) cs=240.1ø (end=249.2)
LINEARISING: c1=(-10533,-18318) max=105
   c1=(-10533,-18318), c2=(-9018,-19035), c3=(-7503,-19753), cs=240.1ø, cm=244.6ø, ce=249.2ø, pt=(-9063,-19087), d=68
LINEARISING DONE. c3=(-7503,-19753) cs=249.2ø (end=249.2)
EXPORT ARC: Arc linearised to 5 points.
EXPORT ARC: Unmapped arc: o=(585015,478335), r=17480, sa=203.5ø, ea=225.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-16030,-6970) max=87
   c1=(-16030,-6970), c2=(-14195,-9665), c3=(-12360,-12360), cs=203.5ø, cm=214.2ø, ce=225.0ø, pt=(-14457,-9825), d=306
   c1=(-16030,-6970), c2=(-15243,-8397), c3=(-14457,-9825), cs=203.5ø, cm=208.8ø, ce=214.2ø, pt=(-15318,-8421), d=78
LINEARISING DONE. c3=(-14457,-9825) cs=214.2ø (end=225.0)
LINEARISING: c1=(-14457,-9825) max=87
   c1=(-14457,-9825), c2=(-13408,-11092), c3=(-12360,-12360), cs=214.2ø, cm=219.6ø, ce=225.0ø, pt=(-13469,-11142), d=78
LINEARISING DONE. c3=(-12360,-12360) cs=225.0ø (end=225.0)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(590062,480528), r=22983, sa=186.0ø, ea=203.5ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-22857,-2402) max=114
   c1=(-22857,-2402), c2=(-21967,-5783), c3=(-21077,-9164), cs=186.0ø, cm=194.7ø, ce=203.5ø, pt=(-22231,-5832), d=268
   c1=(-22857,-2402), c2=(-22544,-4117), c3=(-22231,-5832), cs=186.0ø, cm=190.3ø, ce=194.7ø, pt=(-22613,-4109), d=69
LINEARISING DONE. c3=(-22231,-5832) cs=194.7ø (end=203.5)
LINEARISING: c1=(-22231,-5832) max=114
   c1=(-22231,-5832), c2=(-21654,-7498), c3=(-21077,-9164), cs=194.7ø, cm=199.1ø, ce=203.5ø, pt=(-21718,-7520), d=67
LINEARISING DONE. c3=(-21077,-9164) cs=203.5ø (end=203.5)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(691041,491075), r=124512, sa=180.4ø, ea=186.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-124509,-869) max=622
   c1=(-124509,-869), c2=(-124169,-6942), c3=(-123830,-13015), cs=180.4ø, cm=183.2ø, ce=186.0ø, pt=(-124318,-6950), d=149
LINEARISING DONE. c3=(-123830,-13015) cs=186.0ø (end=186.0)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(6157023,525664), r=5590603, sa=180.0ø, ea=180.4ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-5590603,0) max=27953
   c1=(-5590603,0), c2=(-5590535,-19514), c3=(-5590467,-39029), cs=180.0ø, cm=180.2ø, ce=180.4ø, pt=(-5590569,-19515), d=34
LINEARISING DONE. c3=(-5590467,-39029) cs=180.4ø (end=180.4)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(903076,570280), r=14128, sa=150.6ø, ea=162.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-12309,6935) max=70
   c1=(-12309,6935), c2=(-12873,5650), c3=(-13437,4366), cs=150.6ø, cm=156.3ø, ce=162.0ø, pt=(-12936,5679), d=69
LINEARISING DONE. c3=(-13437,4366) cs=162.0ø (end=162.0)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(299874754,-96311039), r=314291163, sa=162.0ø, ea=162.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-298908659,97121311) max=1571455
   c1=(-298908659,97121311), c2=(-298993185,96860390), c3=(-299077712,96599469), cs=162.0ø, cm=162.0ø, ce=162.1ø, pt=(-298908659,97121311), d=274270
LINEARISING DONE. c3=(-299077712,96599469) cs=162.1ø (end=162.1)
EXPORT ARC: Arc linearised to 3 points.
WARNING (------): ARC start and end angles the same - discarded
EXPORT ARC: Unmapped arc: o=(1640860,206734), r=827995, sa=162.1ø, ea=163.5ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-787915,254490) max=4139
   c1=(-787915,254490), c2=(-790906,244826), c3=(-793898,235163), cs=162.1ø, cm=162.8ø, ce=163.5ø, pt=(-790966,244845), d=62
LINEARISING DONE. c3=(-793898,235163) cs=163.5ø (end=163.5)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(861326,438238), r=14811, sa=163.5ø, ea=176.9ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-14201,4207) max=74
   c1=(-14201,4207), c2=(-14495,2504), c3=(-14789,801), cs=163.5ø, cm=170.2ø, ce=176.9ø, pt=(-14595,2521), d=101
   c1=(-14201,4207), c2=(-14398,3364), c3=(-14595,2521), cs=163.5ø, cm=166.8ø, ce=170.2ø, pt=(-14420,3382), d=28
LINEARISING DONE. c3=(-14595,2521) cs=170.2ø (end=176.9)
LINEARISING: c1=(-14595,2521) max=74
   c1=(-14595,2521), c2=(-14692,1661), c3=(-14789,801), cs=170.2ø, cm=173.5ø, ce=176.9ø, pt=(-14716,1677), d=28
LINEARISING DONE. c3=(-14789,801) cs=176.9ø (end=176.9)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(848104,438953), r=1570, sa=176.9ø, ea=246.5ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-1568,85) max=7
   c1=(-1568,85), c2=(-1097,-677), c3=(-626,-1440), cs=176.9ø, cm=211.7ø, ce=246.5ø, pt=(-1336,-825), d=281
   c1=(-1568,85), c2=(-1452,-370), c3=(-1336,-825), cs=176.9ø, cm=194.3ø, ce=211.7ø, pt=(-1521,-388), d=71
   c1=(-1568,85), c2=(-1544,-151), c3=(-1521,-388), cs=176.9ø, cm=185.6ø, ce=194.3ø, pt=(-1563,-153), d=19
   c1=(-1568,85), c2=(-1565,-34), c3=(-1563,-153), cs=176.9ø, cm=181.2ø, ce=185.6ø, pt=(-1570,-33), d=5
LINEARISING DONE. c3=(-1563,-153) cs=185.6ø (end=246.5)
LINEARISING: c1=(-1563,-153) max=7
   c1=(-1563,-153), c2=(-1094,-796), c3=(-626,-1440), cs=185.6ø, cm=216.0ø, ce=246.5ø, pt=(-1270,-923), d=217
   c1=(-1563,-153), c2=(-1416,-538), c3=(-1270,-923), cs=185.6ø, cm=200.8ø, ce=216.0ø, pt=(-1468,-558), d=55
   c1=(-1563,-153), c2=(-1515,-355), c3=(-1468,-558), cs=185.6ø, cm=193.2ø, ce=200.8ø, pt=(-1529,-359), d=14
   c1=(-1563,-153), c2=(-1546,-256), c3=(-1529,-359), cs=185.6ø, cm=189.4ø, ce=193.2ø, pt=(-1549,-256), d=3
LINEARISING DONE. c3=(-1529,-359) cs=193.2ø (end=246.5)
LINEARISING: c1=(-1529,-359) max=7
   c1=(-1529,-359), c2=(-1077,-899), c3=(-626,-1440), cs=193.2ø, cm=219.8ø, ce=246.5ø, pt=(-1206,-1005), d=166
   c1=(-1529,-359), c2=(-1367,-682), c3=(-1206,-1005), cs=193.2ø, cm=206.5ø, ce=219.8ø, pt=(-1405,-701), d=42
   c1=(-1529,-359), c2=(-1467,-530), c3=(-1405,-701), cs=193.2ø, cm=199.8ø, ce=206.5ø, pt=(-1477,-532), d=10
   c1=(-1529,-359), c2=(-1503,-445), c3=(-1477,-532), cs=193.2ø, cm=196.5ø, ce=199.8ø, pt=(-1505,-446), d=2
LINEARISING DONE. c3=(-1477,-532) cs=199.8ø (end=246.5)
LINEARISING: c1=(-1477,-532) max=7
   c1=(-1477,-532), c2=(-1051,-986), c3=(-626,-1440), cs=199.8ø, cm=223.1ø, ce=246.5ø, pt=(-1146,-1073), d=128
   c1=(-1477,-532), c2=(-1311,-802), c3=(-1146,-1073), cs=199.8ø, cm=211.4ø, ce=223.1ø, pt=(-1340,-818), d=33
   c1=(-1477,-532), c2=(-1408,-675), c3=(-1340,-818), cs=199.8ø, cm=205.6ø, ce=211.4ø, pt=(-1416,-678), d=8
   c1=(-1477,-532), c2=(-1446,-605), c3=(-1416,-678), cs=199.8ø, cm=202.7ø, ce=205.6ø, pt=(-1448,-606), d=2
LINEARISING DONE. c3=(-1416,-678) cs=205.6ø (end=246.5)
LINEARISING: c1=(-1416,-678) max=7
   c1=(-1416,-678), c2=(-1021,-1059), c3=(-626,-1440), cs=205.6ø, cm=226.0ø, ce=246.5ø, pt=(-1091,-1129), d=98
   c1=(-1416,-678), c2=(-1253,-903), c3=(-1091,-1129), cs=205.6ø, cm=215.8ø, ce=226.0ø, pt=(-1273,-918), d=25
   c1=(-1416,-678), c2=(-1344,-798), c3=(-1273,-918), cs=205.6ø, cm=210.7ø, ce=215.8ø, pt=(-1350,-802), d=7
LINEARISING DONE. c3=(-1273,-918) cs=215.8ø (end=246.5)
LINEARISING: c1=(-1273,-918) max=7
   c1=(-1273,-918), c2=(-949,-1179), c3=(-626,-1440), cs=215.8ø, cm=231.1ø, ce=246.5ø, pt=(-986,-1222), d=56
   c1=(-1273,-918), c2=(-1129,-1070), c3=(-986,-1222), cs=215.8ø, cm=223.4ø, ce=231.1ø, pt=(-1141,-1079), d=15
   c1=(-1273,-918), c2=(-1207,-998), c3=(-1141,-1079), cs=215.8ø, cm=219.6ø, ce=223.4ø, pt=(-1210,-1001), d=4
LINEARISING DONE. c3=(-1141,-1079) cs=223.4ø (end=246.5)
LINEARISING: c1=(-1141,-1079) max=7
   c1=(-1141,-1079), c2=(-883,-1259), c3=(-626,-1440), cs=223.4ø, cm=234.9ø, ce=246.5ø, pt=(-903,-1284), d=32
   c1=(-1141,-1079), c2=(-1022,-1181), c3=(-903,-1284), cs=223.4ø, cm=229.1ø, ce=234.9ø, pt=(-1028,-1187), d=8
   c1=(-1141,-1079), c2=(-1084,-1133), c3=(-1028,-1187), cs=223.4ø, cm=226.2ø, ce=229.1ø, pt=(-1087,-1133), d=3
LINEARISING DONE. c3=(-1028,-1187) cs=229.1ø (end=246.5)
LINEARISING: c1=(-1028,-1187) max=7
   c1=(-1028,-1187), c2=(-827,-1313), c3=(-626,-1440), cs=229.1ø, cm=237.8ø, ce=246.5ø, pt=(-837,-1329), d=18
   c1=(-1028,-1187), c2=(-932,-1258), c3=(-837,-1329), cs=229.1ø, cm=233.4ø, ce=237.8ø, pt=(-936,-1260), d=4
LINEARISING DONE. c3=(-837,-1329) cs=237.8ø (end=246.5)
LINEARISING: c1=(-837,-1329) max=7
   c1=(-837,-1329), c2=(-731,-1384), c3=(-626,-1440), cs=237.8ø, cm=242.1ø, ce=246.5ø, pt=(-735,-1388), d=5
LINEARISING DONE. c3=(-626,-1440) cs=246.5ø (end=246.5)
EXPORT ARC: Arc linearised to 11 points.
EXPORT ARC: Unmapped arc: o=(850015,443348), r=6362, sa=246.5ø, ea=271.8ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-2537,-5834) max=31
   c1=(-2537,-5834), c2=(-1168,-6096), c3=(200,-6359), cs=246.5ø, cm=259.1ø, ce=271.8ø, pt=(-1203,-6247), d=155
   c1=(-2537,-5834), c2=(-1870,-6040), c3=(-1203,-6247), cs=246.5ø, cm=252.8ø, ce=259.1ø, pt=(-1881,-6077), d=38
   c1=(-2537,-5834), c2=(-2209,-5955), c3=(-1881,-6077), cs=246.5ø, cm=249.6ø, ce=252.8ø, pt=(-2218,-5963), d=12
LINEARISING DONE. c3=(-1881,-6077) cs=252.8ø (end=271.8)
LINEARISING: c1=(-1881,-6077) max=31
   c1=(-1881,-6077), c2=(-840,-6218), c3=(200,-6359), cs=252.8ø, cm=262.3ø, ce=271.8ø, pt=(-852,-6305), d=87
   c1=(-1881,-6077), c2=(-1366,-6191), c3=(-852,-6305), cs=252.8ø, cm=257.5ø, ce=262.3ø, pt=(-1377,-6211), d=22
LINEARISING DONE. c3=(-852,-6305) cs=262.3ø (end=271.8)
LINEARISING: c1=(-852,-6305) max=31
   c1=(-852,-6305), c2=(-326,-6332), c3=(200,-6359), cs=262.3ø, cm=267.0ø, ce=271.8ø, pt=(-333,-6353), d=22
LINEARISING DONE. c3=(200,-6359) cs=271.8ø (end=271.8)
EXPORT ARC: Arc linearised to 5 points.
EXPORT ARC: Unmapped arc: o=(839471,772265), r=335448, sa=271.8ø, ea=273.3ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(10537,-335282) max=1677
   c1=(10537,-335282), c2=(14923,-335087), c3=(19310,-334892), cs=271.8ø, cm=272.5ø, ce=273.3ø, pt=(14632,-335129), d=294
LINEARISING DONE. c3=(19310,-334892) cs=273.3ø (end=273.3)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(947511,522179), r=85299, sa=270.0ø, ea=273.3ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(0,-85299) max=426
   c1=(0,-85299), c2=(2455,-85228), c3=(4910,-85158), cs=270.0ø, cm=271.6ø, ce=273.3ø, pt=(2382,-85266), d=82
LINEARISING DONE. c3=(4910,-85158) cs=273.3ø (end=273.3)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(949824,481467), r=44522, sa=273.3ø, ea=278.5ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(2563,-44448) max=222
   c1=(2563,-44448), c2=(4572,-44240), c3=(6581,-44033), cs=273.3ø, cm=275.9ø, ce=278.5ø, pt=(4577,-44286), d=46
LINEARISING DONE. c3=(6581,-44033) cs=278.5ø (end=278.5)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(950309,478241), r=41259, sa=278.5ø, ea=283.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(6098,-40806) max=206
   c1=(6098,-40806), c2=(7689,-40504), c3=(9281,-40202), cs=278.5ø, cm=280.7ø, ce=283.0ø, pt=(7660,-40542), d=47
LINEARISING DONE. c3=(9281,-40202) cs=283.0ø (end=283.0)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(959393,438816), r=801, sa=283.0ø, ea=357.8ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(180,-780) max=4
   c1=(180,-780), c2=(490,-405), c3=(800,-31), cs=283.0ø, cm=320.4ø, ce=357.8ø, pt=(617,-511), d=165
   c1=(180,-780), c2=(398,-645), c3=(617,-511), cs=283.0ø, cm=301.7ø, ce=320.4ø, pt=(421,-681), d=42
   c1=(180,-780), c2=(300,-730), c3=(421,-681), cs=283.0ø, cm=292.3ø, ce=301.7ø, pt=(304,-741), d=11
   c1=(180,-780), c2=(242,-760), c3=(304,-741), cs=283.0ø, cm=287.6ø, ce=292.3ø, pt=(242,-764), d=4
LINEARISING DONE. c3=(304,-741) cs=292.3ø (end=357.8)
LINEARISING: c1=(304,-741) max=4
   c1=(304,-741), c2=(552,-386), c3=(800,-31), cs=292.3ø, cm=325.0ø, ce=357.8ø, pt=(656,-459), d=127
   c1=(304,-741), c2=(480,-600), c3=(656,-459), cs=292.3ø, cm=308.6ø, ce=325.0ø, pt=(500,-626), d=32
   c1=(304,-741), c2=(402,-683), c3=(500,-626), cs=292.3ø, cm=300.4ø, ce=308.6ø, pt=(405,-691), d=8
   c1=(304,-741), c2=(354,-716), c3=(405,-691), cs=292.3ø, cm=296.3ø, ce=300.4ø, pt=(355,-718), d=2
LINEARISING DONE. c3=(405,-691) cs=300.4ø (end=357.8)
LINEARISING: c1=(405,-691) max=4
   c1=(405,-691), c2=(602,-361), c3=(800,-31), cs=300.4ø, cm=329.1ø, ce=357.8ø, pt=(687,-411), d=98
   c1=(405,-691), c2=(546,-551), c3=(687,-411), cs=300.4ø, cm=314.7ø, ce=329.1ø, pt=(563,-569), d=24
   c1=(405,-691), c2=(484,-630), c3=(563,-569), cs=300.4ø, cm=307.5ø, ce=314.7ø, pt=(488,-635), d=6
   c1=(405,-691), c2=(446,-663), c3=(488,-635), cs=300.4ø, cm=303.9ø, ce=307.5ø, pt=(447,-665), d=2
LINEARISING DONE. c3=(488,-635) cs=307.5ø (end=357.8)
LINEARISING: c1=(488,-635) max=4
   c1=(488,-635), c2=(644,-333), c3=(800,-31), cs=307.5ø, cm=332.6ø, ce=357.8ø, pt=(711,-369), d=76
   c1=(488,-635), c2=(599,-502), c3=(711,-369), cs=307.5ø, cm=320.0ø, ce=332.6ø, pt=(614,-515), d=19
   c1=(488,-635), c2=(551,-575), c3=(614,-515), cs=307.5ø, cm=313.7ø, ce=320.0ø, pt=(553,-579), d=4
LINEARISING DONE. c3=(614,-515) cs=320.0ø (end=357.8)
LINEARISING: c1=(614,-515) max=4
   c1=(614,-515), c2=(707,-273), c3=(800,-31), cs=320.0ø, cm=338.9ø, ce=357.8ø, pt=(747,-288), d=42
   c1=(614,-515), c2=(680,-401), c3=(747,-288), cs=320.0ø, cm=329.4ø, ce=338.9ø, pt=(689,-408), d=11
   c1=(614,-515), c2=(651,-461), c3=(689,-408), cs=320.0ø, cm=324.7ø, ce=329.4ø, pt=(654,-463), d=3
LINEARISING DONE. c3=(689,-408) cs=329.4ø (end=357.8)
LINEARISING: c1=(689,-408) max=4
   c1=(689,-408), c2=(744,-219), c3=(800,-31), cs=329.4ø, cm=343.6ø, ce=357.8ø, pt=(768,-226), d=25
   c1=(689,-408), c2=(728,-317), c3=(768,-226), cs=329.4ø, cm=336.5ø, ce=343.6ø, pt=(735,-319), d=7
   c1=(689,-408), c2=(712,-363), c3=(735,-319), cs=329.4ø, cm=332.9ø, ce=336.5ø, pt=(713,-365), d=2
LINEARISING DONE. c3=(735,-319) cs=336.5ø (end=357.8)
LINEARISING: c1=(735,-319) max=4
   c1=(735,-319), c2=(767,-175), c3=(800,-31), cs=336.5ø, cm=347.1ø, ce=357.8ø, pt=(781,-179), d=14
   c1=(735,-319), c2=(758,-249), c3=(781,-179), cs=336.5ø, cm=341.8ø, ce=347.1ø, pt=(761,-250), d=3
LINEARISING DONE. c3=(781,-179) cs=347.1ø (end=357.8)
LINEARISING: c1=(781,-179) max=4
   c1=(781,-179), c2=(790,-105), c3=(800,-31), cs=347.1ø, cm=352.4ø, ce=357.8ø, pt=(794,-106), d=4
LINEARISING DONE. c3=(800,-31) cs=357.8ø (end=357.8)
EXPORT ARC: Arc linearised to 10 points.
EXPORT ARC: Unmapped arc: o=(955771,438955), r=4426, sa=357.8ø, ea= 17.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(4423,-170) max=22
   c1=(4423,-170), c2=(4325,569), c3=(4228,1309), cs=357.8ø, cm=367.5ø, ce=377.2ø, pt=(4388,578), d=63
   c1=(4423,-170), c2=(4405,204), c3=(4388,578), cs=357.8ø, cm=362.6ø, ce=367.5ø, pt=(4421,201), d=16
LINEARISING DONE. c3=(4388,578) cs=367.5ø (end=377.2)
LINEARISING: c1=(4388,578) max=22
   c1=(4388,578), c2=(4308,943), c3=(4228,1309), cs=367.5ø, cm=372.3ø, ce=377.2ø, pt=(4324,943), d=16
LINEARISING DONE. c3=(4228,1309) cs=377.2ø (end=377.2)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(-22638032,-6873542), r=24705441, sa=17.2ø, ea= 17.3ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(23600573,7305598) max=123527
   c1=(23600573,7305598), c2=(23594180,7326187), c3=(23587787,7346777), cs=17.2ø, cm=17.2ø, ce=17.3ø, pt=(23600573,7305598), d=21558
LINEARISING DONE. c3=(23587787,7346777) cs=17.3ø (end=17.3)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(-3276067,-854464), r=4429470, sa=17.3ø, ea= 17.6ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(4229084,1317213) max=22147
   c1=(4229084,1317213), c2=(4225606,1328275), c3=(4222129,1339338), cs=17.3ø, cm=17.4ø, ce=17.6ø, pt=(4226779,1324592), d=3865
LINEARISING DONE. c3=(4222129,1339338) cs=17.6ø (end=17.6)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(-7014629,-2038817), r=8351146, sa=17.6ø, ea= 17.8ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(7960234,2525135) max=41755
   c1=(7960234,2525135), c2=(7955803,2539020), c3=(7951372,2552906), cs=17.6ø, cm=17.7ø, ce=17.8ø, pt=(7955815,2539024), d=12
LINEARISING DONE. c3=(7951372,2552906) cs=17.8ø (end=17.8)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(903871,499754), r=79366, sa=90.0ø, ea= 93.4ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(0,79366) max=396
   c1=(0,79366), c2=(-2353,79296), c3=(-4707,79226), cs=90.0ø, cm=91.7ø, ce=93.4ø, pt=(-2354,79331), d=35
LINEARISING DONE. c3=(-4707,79226) cs=93.4ø (end=93.4)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(902056,530425), r=48641, sa=93.4ø, ea= 98.3ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-2885,48555) max=243
   c1=(-2885,48555), c2=(-4953,48343), c3=(-7022,48132), cs=93.4ø, cm=95.8ø, ce=98.3ø, pt=(-4915,48392), d=62
LINEARISING DONE. c3=(-7022,48132) cs=98.3ø (end=98.3)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(901769,532401), r=46645, sa=98.3ø, ea=102.4ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-6733,46156) max=233
